text_id,annotation_id,plan,secret,avg_confidence,all_plan,all_secret,page_id,text
2449,llm_2450,"['Patriots betrayed || Pedophiles protected || Witnesses missing || Judges threatened || Nuclear War', 'Pedophiles protected || Judges threatened || Witnesses missing', 'Pedophiles protected || Judges threatened', 'Patriots betrayed || Pedophiles protected || Witnesses missing || Judges threatened || Nuclear War']","['The Storm never left', 'never left', 'The Storm never left', nan]",0.85,1,0,236,"Barr Failed
Patriots betrayed 
Pedophiles protected 
Witnesses missing
Judges threatened 
Nuclear War

The Storm never left

Join: GhostEzra"
223,llm_224,"['carried out 19 group strikes by ground-, air-, and sea-based precision weapons || engaged power facilities that supported the work of enterprises of the Ukrainian military industrial enterprises', 'carried out 19 group strikes by ground-, air-, and sea-based precision weapons', '19 group strikes by ground-, air-, and sea-based precision weapons', 'carried out 19 group strikes by ground-, air-, and sea-based precision weapons || engaged power facilities that supported the work of enterprises of the Ukrainian military industrial enterprises']","[nan, 'NO FEAR - WE ARE STANDING WITH THE GOOD SOULS OF RUSSIA, UKRAINE and the WORLDS - ALL EVIL GETTING ELIMINATED', 'NO FEAR - WE ARE STANDING WITH THE GOOD SOULS OF RUSSIA, UKRAINE and the WORLDS - ALL EVIL GETTING ELIMINATED', nan]",0.85,1,0,237,"⚡️ Russian Defence Ministry report on the progress of the special military operation 

▫️From 8 June to 14 June 2024, in response to the Kiev regime's attempts to hit Russian power facilities, the Russian Armed Forces have carried out 19 group strikes by ground-, air-, and sea-based precision weapons, as well as strike drones, during which the Russian Armed Forces have engaged power facilities that supported the work of enterprises of the Ukrainian military industrial enterprises.

————————————————
NO FEAR - WE ARE STANDING WITH THE GOOD SOULS OF RUSSIA, UKRAINE and the WORLDS - ALL EVIL GETTING ELIMINATED 
————————————————
#EarthAlliance
⚔🇷🇺 FORWARD RUSSIA 🇷🇺⚔
DENAZIFICATION IS THE ONLY WAY 

Join us
-->> StrongerTogether
Telegram 
@deNAZIficationMilitaryQperationZ

https://rumble.com/v51nxc9--russian-defence-ministry-report-on-the-progress-of-the-special-military-op.html"
485,llm_486,"['TOOK CONTROL OVER THE NATIONS BY THE MONEY CONTROL AND FINANCED ALL WARS', 'took control over the nations', 'took control over the nations', 'TOOK CONTROL OVER THE NATIONS BY THE MONEY CONTROL AND FINANCED ALL WARS']","['TOOK CONTROL', 'by the money control', 'by the money control', 'THE MONEY CONTROL']",0.85,1,1,238,"THE ROTHSCHILDS TOOK CONTROL OVER THE NATIONS BY THE MONEY CONTROL AND FINANCED ALL WARS 

@GESARAandNESARA

https://rumble.com/v4x05zz-the-rothschilds-took-control-over-the-nations-by-the-money-control-and-fina.html"
935,llm_936,"['are controlled by the Intel Agencies', 'controlled by the Intel Agencies', 'controlled by the Intel Agencies', 'are controlled by the Intel Agencies']","['controlled', nan, nan, 'controlled']",0.85,1,0,239,"Tucker Carlson: “There are members of Congress who are controlled by the Intel Agencies”

https://twitter.com/thechiefnerd/status/1654643388061237249

H/T: @realkarlibonne

@ChiefNerd"
1118,llm_1119,"['Slaughters So Many Civilians', 'Slaughters So Many Civilians', 'Slaughters So Many Civilians', 'Slaughters So Many Civilians']","[nan, nan, 'They Have Even Lost the Support of Piers Morgan', nan]",0.85,1,0,240,"Israel Slaughters So Many Civilians, They Have Even Lost the Support of Piers Morgan

⏯ @RealWorldNewsChannel
✳️ @RealWorldNewsChat"
1909,llm_1910,"['Ukraine tried to hit the Kremlin with drones || assassination attempt on Putin', 'hit the Kremlin with drones', 'hit the Kremlin with drones', 'Ukraine tried to hit the Kremlin with drones']","[nan, nan, nan, nan]",0.85,1,0,241,"JUST IN - Russia says Ukraine tried to hit the Kremlin with drones overnight in an assassination attempt on Putin.

https://tass.ru/armiya-i-opk/17667943

@disclosetv"
1822,llm_1823,"['financed and organized by Turkey, the US, Israel and the Gulf states || genocide of the Palestinians', 'financed and organized by Turkey, the US, Israel and the Gulf states', 'financed and organized by Turkey, the US, Israel and the Gulf states', 'financed and organized by Turkey, the US, Israel and the Gulf states || genocide of the Palestinians']","[nan, 'none of which have lifted a finger to help the Palestinians', 'none of which have lifted a finger to help the Palestinians', 'none of which have lifted a finger to help the Palestinians']",0.85,1,0,242,"Scottish Journalist and Former UK Diplomat, Craig Murray About the US-Israel Backed Terrorist Forces

“A new regime is taking shape in Syria, financed and organized by Turkey, the US, Israel and the Gulf states—none of which have lifted a finger to help the Palestinians.”

“It’s not about democracy or human rights, it’s about Greater Israel and the genocide of the Palestinians.”

⏯️ @RealWorldNewsChannel
✳️ @RealWorldNewsChat"
1562,llm_1563,"['Vax Poison Injections || covid shot', 'vax poison injections', 'vax poison injections', 'Vax Poison Injections']","[nan, 'what is wrong', 'what is wrong', nan]",0.85,1,0,243,"Surfer Mom’s Life Destroyed by Vax Poison Injections

34 y.o. Emma Colsey use to surf, ride a bike everyday, drive her son to school etc., but now her legs don’t work properly anymore. A month after her second covid shot she woke up with numbness that hasn’t ceased. She has been to top neurologists in the country and nobody has figured out what is wrong.

https://twitter.com/angelanashtn/status/1663375337269387264

⏯ @RealWorldNewsChannel
✳️ @RealWorldNewsChat"
1266,llm_1267,"['hand the WHO unprecedented powers || threaten state sovereignty', 'proposed amendments to the International Health Regulations (IHR)', 'proposed amendments to the International Health Regulations (IHR) || 300+ new amendments to the IHR will be submitted || The WHO CA+ (aka the Pandemic Treaty/Accord) is to be adopted', 'proposed amendments to the International Health Regulations || hand the WHO unprecedented powers']","['the proposed amendments to the International Health Regulations', 'unprecedented powers', 'unprecedented powers', 'threaten state sovereignty']",0.85,1,1,244,"❌ Stop the WHO! Do People in Your Country Know This is Happening?

Time is running out! If you haven't heard about the proposed amendments to the International Health Regulations (IHR) that would hand the WHO unprecedented powers and threaten state sovereignty, you really do need to start paying attention. This is an urgent matter!

More people need to know what is happening... 

📆 Here's the timeline:

• Amendments to the IHR were adopted in May 2022 and must be rejected by 1 December 2023. 

• 300+ new amendments to the IHR will be submitted by mid January 2024.

• The WHO CA+ (aka the Pandemic Treaty/Accord) is to be adopted by May 2024.

The acceleration is dangerous! 🆘

To help people across the world stop the WHO, we have translated our 7-page summary of the WCH Policy Brief 'Rejecting Monopoly Power Over Global Public Health' into Dutch, Portuguese, Russian, Swedish, Czech, Turkish, Japanese, Spanish, and French—with more languages coming soon! 

Please download and share. 🙏

🇳🇱 Dutch: AFWIJZING VAN DE MONOPOLIEMACHT OVER DE WERELDWIJDE VOLKSGEZONDHEID

🇵🇹 Portuguese: REJEITANDO O PODER DE MONOPÓLIOS SOBRE A SAÚDE PÚBLICA MUNDIAL

🇷🇺 Russian: ОТКАЗ МОНОПОЛЬНОЙ ВЛАСТИ НАД ГЛОБАЛЬНЫМ ОБЩЕСТВЕННЫМ ЗДРАВООХРАНЕНИЕМ

🇸🇪 Swedish: AVVISA MONOPOLET ÖVER GLOBAL FOLKHÄLSA

🇨🇿 Czech: ODMÍTNUTÍ MONOPOLNÍ MOCI NAD GLOBÁLNÍM VEŘEJNÝM ZDRAVÍM

🇫🇷 French: REJETER LE POUVOIR DE MONOPOLE SUR LA SANTÉ PUBLIQUE MONDIALE

🇪🇸 Spanish: RECHAZAR EL PODER MONOPOLÍSTICO SOBRE LA SALUD PÚBLICA MUNDIAL

🇹🇷 Turkish: HALK SAĞLIĞI ÜZERİNDEKİ KÜRESEL TEKEL GÜCÜNÜN REDDİ

🇫🇮 Finnish: GLOBAALIA KANSANTERVEYTTÄ KOSKEVAN MONOPOLIVALLAN HYLKÄÄMINEN

🇯🇵 Japanese: グローバルな公衆衛生に関する独占的な権力を拒否する

Central points are outlined for your convenience. 😊 

This WCH Policy Brief covers five categories for a Better Way forward for global public health:

✅ Decentralization of control and the rights of the individual

✅ The right to privacy: digital ID, digital certificates and private (health) data

✅ Free speech and the right to dissent

✅ International sharing and integrity of regulatory processes

✅ Defunding and halting gain-of-function research

➨ https://worldcouncilforhealth.org/policy/

Download 7-page summary in English.
Download full Policy Brief in English.

📧 NEWSLETTER | 🌳 LINKTREE
🌐 WorldCouncilforHealth.org
Follow: ➡️@WCH_org"
2571,llm_2572,"[""Western interests didn't accept the Peace Deal || support Ukraine"", 'Military is the only way', 'Military is the only way || Child Trafficking || Adrenochrome || Organ trafficking || Money Laundering', ""Western interests didn't accept the Peace Deal || support Ukraine""]","[""It is clear they don't want Peace"", ""don't want Peace"", 'We know why', ""don't want Peace""]",0.85,1,1,245,"Ukraine and Russia signed a Peace Deal a year ago, however Western interests didn't accept the Peace Deal.  It is clear they don't want Peace.

We know why BlackRock, JP Morgan, Goldman Sachs and others support Ukraine.

Ukraine the capital of :-

- Child Trafficking
- Adrenochrome
- Organ trafficking 
- Money Laundering 

Military is the only way 

#SpecialQForces

NCSWIC 💞🌹🕊🌍💫

https://rumble.com/v26xr3s-zelensky-thanks-blackrock-jp-morgan-goldman-sachs-and-others-for-their-supp.html

https://memetrunk.com/news/post/ukraine-and-russia-signed-a-peace-deal-a-year-ago-however-western-GNVZpYlLBZoWnu9"
2165,llm_2166,"['worshipping the false Gods', 'show them that they are worshipping the false Gods || GET JABBED WILL HELP TO CLEANOUT EARTH FROM MONEY ADDICTED MONKEY POX DISEASE', 'GET JABBED || EVERY DS MUPPET GETTING GITMOED', 'worshipping the false Gods || GET JABBED WILL HELP TO CLEANOUT EARTH FROM MONEY ADDICTED MONKEY POX DISEASE']","[nan, 'without doing any! RESEARCH', 'worshipping the false Gods', nan]",0.85,1,0,246,"PUT YOUR FOOTBALL DEEP INSIDE YOUR BUTT...

... You have to show them that they are worshipping the false Gods and that they are just ignorant sheeps...

SJMHAME ON EVERYONE WHO IS STILL A MORON WITHOUT DOING ANY! RESEARCH FOR WHAT AND WHOM THEY ARE FOLLOWING 

GET JABBED WILL HELP TO CLEANOUT EARTH FROM MONEY ADDICTED MONKEY POX DISEASE 

WHAT ABOUT SAVING OUR CHILDREN YOU FREAK MONKEYS

EVERY DS MUPPET GETTING GITMOED - CU @GitmoTV

https://t.me/EXPOSEthePEDOSendOfTheCABAL/55659"
2187,llm_2188,"['The Push For Various Mobile and Internet Devices Emitting EMF', 'Emitting EMF', 'Emitting EMF', 'The Push For Various Mobile and Internet Devices Emitting EMF']","[nan, ""THEY'RE DANGEROUS"", ""THEY'RE DANGEROUS"", nan]",0.85,1,0,247,"Everyday Citizens Are Sounding The Alarm Over The Push For Various Mobile and Internet Devices Emitting EMF. THEY’RE DANGEROUS. This has been proven with EMF reader. You're supposed to have a max of 0.2. Some of these have 50x THE SAFE LIMIT 🚨

Protect yourself from EMF, 5G and Wifi radiations with a tested and proven product the best in the market. Click on the link to view this product👉 https://tinyurl.com/46js493m 👈"
863,llm_864,"['The case should have never been brought || Judicial and Prosecutorial Misconduct', 'RIGGED CASE', 'RIGGED CASE', 'The Trump Hating Judge has gone off the rails || Judicial and Prosecutorial Misconduct']","[nan, 'CRAZY', 'NO JURY', 'Corrupt, Racist Attorney General']",0.85,1,0,248,"President Trump: The Trump Hating Judge in this case has gone off the rails. The case should have never been brought by the Corrupt, Racist Attorney General, but with any other Judge it would have been dismissed. Their Star Witness admitted he lied, “TRUMP did not Inflate Values.” The Judge says Mar-a-Lago is worth $18,000,000, when it’s 50 to 100 times that amount. I really believe he’s CRAZY! Also, I have a 100% Disclaimer Clause (reader beware!), and Financial Statements are Conservative. NO JURY! RIGGED CASE! He doesn’t care about Justice, but the PEOPLE, Lawyers, and Judges throughout the land see what is going on in his courtroom. Judicial and Prosecutorial Misconduct!!! Banks and Insurance Companies are witnesses for ME. They all made money, NO VICTIMS, No Defaults, No Complaints. This Corrupt Judge doesn’t even acknowledge or accept the decision of the Appeals Court. He Gags and Fines me constantly, for no reason. He should be thrown off the “Bench” as a giant Embarrassment to New York State!"
1202,llm_1203,"['building a sprawling, $100 million compound in Hawaii, complete with plans for a huge underground bunker', 'building a sprawling, $100 million compound', 'building a doomsday bunker', 'building a sprawling, $100 million compound in Hawaii, complete with plans for a huge underground bunker']","['underground bunker', 'huge underground bunker', 'its own sources of food and energy', 'underground bunker with its own sources of food and energy']",0.85,1,1,249,"Facebook CEO Mark Zuckerberg Is Building A Massive Doomsday Bunker

The Meta CEO is building a sprawling, $100 million compound in Hawaii, complete with plans for a huge underground bunker with its own sources of food and energy according to a Wired investigation.

https://thepeoplesvoice.tv/facebook-ceo-mark-zuckerberg-is-building-a-massive-doomsday-bunker/

⏯ @RealWorldNewsChannel
✳️ @RealWorldNewsChat"
